,altitude,gas_temp,gps_fix,heading,humidity,latitude,lonet_bat,longitude,pm1,pm10,pm2_5,w_pm1,w_pm10,w_pm2_5,sample_flow_rate,sampling_period,speed,temp,date,retries,timestamp,id,last_organicity_sync,raw_CO_working,raw_CO_aux,raw_NO2_working,raw_NO2_aux
1776,40.8,258.2,1.0,185.9,25.7,51.522881,90.0,-0.154792,5.182,17.071,11.588,0.0,0.0,0.0,0.668,40.903,0.93,8.7,20170117140359,0,2017-01-17 14:04:07.598910,1,,163.002181818,109.009454545,131.009939394,123.004121212
1775,40.8,261.5,1.0,138.6,25.5,51.522808,93.0,-0.154768,2.188,13.729,8.711,0.0,0.0,0.0,0.686,40.217,0.04,8.7,20170117140439,0,2017-01-17 14:04:48.998638,1,,164.988121212,110.002424242,135.012848485,122.011151515
1774,40.8,258.2,1.0,147.8,25.3,51.522808,89.0,-0.154768,1.891,14.923,8.496,0.0,0.0,0.0,0.702,40.969,0.07,8.7,20170117140520,0,2017-01-17 14:05:28.335553,1,,160.985212121,110.995393939,132.995878788,123.997090909
1773,40.8,261.5,1.0,102.7,26.0,51.5228,93.0,-0.154768,2.641,44.54,18.362,0.0,0.0,0.0,0.707,39.527,0.02,8.8,20170117140600,0,2017-01-17 14:06:08.150846,1,,140.008727273,109.009454545,128.0,123.997090909
1772,40.0,261.5,1.0,111.6,26.6,51.5228,89.0,-0.154758,5.543,23.123,11.911,0.0,0.0,0.0,0.662,39.527,0.02,8.8,20170117140639,0,2017-01-17 14:06:47.496374,1,,128.0,107.985454545,127.007030303,123.997090909
1770,40.6,261.5,1.0,233.5,25.2,51.522739,90.0,-0.154768,5.91,15.546,11.475,0.0,0.0,0.0,0.661,39.648,0.09,8.7,20170117140719,0,2017-01-17 14:07:27.257979,1,,123.997090909,110.002424242,128.0,123.004121212
1769,40.5,261.5,1.0,173.5,24.7,51.522583,98.0,-0.154752,4.133,14.767,10.262,0.0,0.0,0.0,0.625,39.401,1.89,8.8,20170117140758,0,2017-01-17 14:08:06.796383,1,,127.007030303,109.009454545,127.007030303,123.004121212
1768,40.5,261.5,1.0,350.7,24.7,51.522556,97.0,-0.154597,2.709,14.756,7.753,0.0,0.0,0.0,0.648,39.425,0.19,8.8,20170117140838,0,2017-01-17 14:08:49.639906,1,,120.987151515,107.985454545,128.992969697,123.004121212
1767,42.1,261.5,1.0,157.9,24.2,51.522591,89.0,-0.154688,1.318,6.731,4.538,0.0,0.0,0.0,0.725,42.744,0.35,8.7,20170117140921,0,2017-01-17 14:09:29.560209,1,,123.004121212,109.009454545,126.014060606,124.990060606
1766,41.8,258.2,1.0,58.6,24.3,51.522621,90.0,-0.154657,4.572,17.196,11.405,0.0,0.0,0.0,0.66,41.044,0.02,8.8,20170117141002,0,2017-01-17 14:10:10.600604,1,,157.013333333,110.995393939,128.992969697,123.997090909
1765,42.7,261.5,1.0,236.4,24.5,51.52264,89.0,-0.154663,2.657,22.886,8.124,0.0,0.0,0.0,0.685,39.766,0.04,8.7,20170117141041,0,2017-01-17 14:10:48.737251,1,,132.002909091,109.009454545,124.990060606,123.004121212
1764,40.6,261.5,1.0,132.6,25.0,51.522659,89.0,-0.154703,1.736,17.226,5.928,0.0,0.0,0.0,0.759,38.083,0.04,8.7,20170117141120,0,2017-01-17 14:11:29.924204,1,,127.007030303,110.002424242,128.0,123.004121212
1763,43.5,261.5,1.0,97.7,24.8,51.522598,93.0,-0.154718,1.392,5.707,3.623,0.0,0.0,0.0,0.724,41.405,0.0,8.6,20170117141201,0,2017-01-17 14:12:09.501989,1,,124.990060606,107.985454545,126.014060606,123.997090909
1762,46.8,261.5,1.0,76.1,25.0,51.522629,98.0,-0.154723,1.344,8.443,4.443,0.0,0.0,0.0,0.739,39.888,0.07,8.7,20170117141241,0,2017-01-17 14:12:49.174376,1,,123.997090909,105.999515152,126.014060606,123.004121212
1761,46.9,258.2,1.0,7.9,24.9,51.522625,89.0,-0.154718,2.108,9.705,6.592,0.0,0.0,0.0,0.718,39.244,0.09,8.7,20170117141320,0,2017-01-17 14:13:28.701469,1,,127.007030303,109.009454545,127.007030303,122.011151515
1760,47.0,258.2,1.0,164.6,24.6,51.522625,93.0,-0.154718,3.239,10.789,7.725,0.0,0.0,0.0,0.695,39.167,0.06,8.7,20170117141400,0,2017-01-17 14:14:08.321833,1,,133.988848485,106.992484848,128.0,122.011151515
1759,47.0,261.5,1.0,175.1,24.0,51.522625,89.0,-0.154718,466.81,581.689,566.967,0.0,0.0,0.0,0.639,40.151,0.0,8.8,20170117141440,0,2017-01-17 14:14:47.745908,1,,124.990060606,106.992484848,126.014060606,123.004121212
1758,47.1,261.5,1.0,200.7,24.1,51.522621,94.0,-0.15472,15.259,23.967,21.714,0.0,0.0,0.0,0.617,39.359,0.07,8.9,20170117141519,0,2017-01-17 14:15:30.496255,1,,123.004121212,107.985454545,126.014060606,123.004121212
1756,49.0,261.5,1.0,193.1,24.0,51.522552,90.0,-0.154775,2.073,15.126,6.714,0.0,0.0,0.0,0.647,42.101,0.87,8.9,20170117141601,0,2017-01-17 14:16:09.200587,1,,132.995878788,109.009454545,131.009939394,123.997090909
1754,54.1,261.5,1.0,188.5,24.4,51.522503,90.0,-0.154768,1.281,14.221,7.002,0.0,0.0,0.0,0.713,39.148,1.17,9.0,20170117141640,0,2017-01-17 14:16:48.196583,1,,133.988848485,107.985454545,124.990060606,122.011151515
1752,60.9,261.5,1.0,352.4,24.5,51.522549,93.0,-0.154762,1.232,8.181,5.29,0.0,0.0,0.0,0.737,39.743,1.13,9.0,20170117141720,0,2017-01-17 14:17:27.680179,1,,136.005818182,107.985454545,128.992969697,123.004121212
1751,61.9,261.5,1.0,330.5,23.2,51.522713,89.0,-0.154725,2.085,11.813,6.276,0.0,0.0,0.0,0.717,38.472,0.15,9.0,20170117141759,0,2017-01-17 14:18:07.788564,1,,126.014060606,107.985454545,126.014060606,123.004121212
1749,56.5,261.5,1.0,276.1,23.3,51.522743,89.0,-0.154768,1.226,17.541,4.872,0.0,0.0,0.0,0.754,40.18,0.04,8.9,20170117141839,0,2017-01-17 14:18:46.828497,1,,126.014060606,106.992484848,128.992969697,123.997090909
1747,57.1,261.5,1.0,88.5,22.3,51.522724,89.0,-0.154763,1.778,11.607,6.083,0.0,0.0,0.0,0.751,38.526,0.04,8.9,20170117141918,0,2017-01-17 14:19:26.886184,1,,131.009939394,109.009454545,132.002909091,123.997090909
1746,60.1,261.5,1.0,183.7,22.4,51.522686,91.0,-0.154802,1.371,12.195,4.289,0.0,0.0,0.0,0.738,40.264,0.85,8.9,20170117141958,0,2017-01-17 14:20:06.390455,1,,131.009939394,110.002424242,131.009939394,123.997090909
1745,55.6,261.5,1.0,350.6,22.4,51.522678,94.0,-0.154748,1.377,9.315,4.896,0.0,0.0,0.0,0.739,40.95,0.2,8.9,20170117142039,0,2017-01-17 14:20:47.491210,1,,124.990060606,106.992484848,127.007030303,123.997090909
1744,54.5,261.5,1.0,35.7,22.4,51.522709,89.0,-0.154765,1.361,8.108,5.349,0.0,0.0,0.0,0.711,40.26,0.3,8.9,20170117142119,0,2017-01-17 14:21:26.856230,1,,126.014060606,109.009454545,126.014060606,123.004121212
1743,51.1,261.5,1.0,21.9,22.4,51.522758,89.0,-0.154782,3.372,10.576,8.12,0.0,0.0,0.0,0.682,38.326,0.02,9.1,20170117142158,0,2017-01-17 14:22:06.433246,1,,120.987151515,107.985454545,123.997090909,123.997090909
1742,51.1,261.5,1.0,0.9,21.9,51.522888,89.0,-0.1548,5.045,11.543,9.338,0.0,0.0,0.0,0.642,39.804,0.19,9.1,20170117142238,0,2017-01-17 14:22:46.690887,1,,119.994181818,109.009454545,124.990060606,123.004121212
1741,51.1,261.5,1.0,45.3,21.9,51.522896,89.0,-0.154802,1.391,7.608,5.323,0.0,0.0,0.0,0.728,40.144,0.02,9.2,20170117142318,0,2017-01-17 14:23:26.515046,1,,123.997090909,109.009454545,127.007030303,123.997090909
1740,52.8,261.5,1.0,337.1,22.1,51.522915,89.0,-0.15482,0.839,6.611,4.335,0.0,0.0,0.0,0.796,39.805,0.02,9.2,20170117142358,0,2017-01-17 14:24:05.135748,1,,123.004121212,107.985454545,127.007030303,123.004121212
1739,54.4,258.2,1.0,185.5,22.8,51.522903,91.0,-0.154803,1.055,7.45,4.527,0.0,0.0,0.0,0.86,38.764,0.67,9.1,20170117142436,0,2017-01-17 14:24:46.180017,1,,128.992969697,110.995393939,128.992969697,123.997090909
1738,71.5,261.5,1.0,310.0,22.6,51.522949,89.0,-0.154817,6.441,16.595,11.609,0.0,0.0,0.0,0.712,40.907,0.28,9.0,20170117142517,0,2017-01-17 14:25:26.373282,1,,126.014060606,110.002424242,126.014060606,122.011151515
1737,79.5,261.5,1.0,26.8,22.9,51.522987,91.0,-0.15476,2.23,9.581,6.834,0.0,0.0,0.0,0.695,40.405,0.19,9.0,20170117142558,0,2017-01-17 14:26:05.977364,1,,159.992242424,110.995393939,131.009939394,123.004121212
1736,77.2,261.5,1.0,7.5,22.9,51.52301,94.0,-0.154733,3.286,18.185,10.523,0.0,0.0,0.0,0.639,39.064,0.35,8.9,20170117142637,0,2017-01-17 14:26:45.118347,1,,150.000484848,111.988363636,126.014060606,123.004121212
1735,69.9,258.2,1.0,12.6,22.8,51.522987,98.0,-0.154692,1.828,17.08,7.32,0.0,0.0,0.0,0.656,39.017,0.06,8.8,20170117142716,0,2017-01-17 14:27:24.480372,1,,141.00169697,109.009454545,128.992969697,123.004121212
1734,64.4,261.5,1.0,246.1,23.1,51.522835,93.0,-0.154633,2.18,19.197,8.317,0.0,0.0,0.0,0.682,40.254,0.06,8.9,20170117142756,0,2017-01-17 14:28:04.276328,1,,131.009939394,105.999515152,126.014060606,123.997090909
1733,62.8,261.5,1.0,197.7,23.5,51.522758,96.0,-0.154697,7.253,19.962,14.567,0.0,0.0,0.0,0.626,39.357,1.26,8.9,20170117142836,0,2017-01-17 14:28:43.736161,1,,128.992969697,109.009454545,136.005818182,123.997090909
1732,57.0,261.5,1.0,166.8,23.6,51.522659,89.0,-0.154733,2.055,7.766,5.524,0.0,0.0,0.0,0.666,39.114,0.28,8.9,20170117142915,0,2017-01-17 14:29:23.666812,1,,128.0,107.985454545,128.992969697,123.004121212
1731,68.7,261.5,1.0,235.7,24.0,51.522972,89.0,-0.154718,4.641,14.057,10.463,0.0,0.0,0.0,0.627,39.784,0.28,9.0,20170117142955,0,2017-01-17 14:30:02.885392,1,,136.005818182,109.009454545,129.985939394,123.004121212
1730,68.0,261.5,1.0,181.2,23.7,51.52285,89.0,-0.154762,2.548,18.019,9.407,0.0,0.0,0.0,0.641,39.109,1.0,9.0,20170117143034,0,2017-01-17 14:30:42.553018,1,,132.002909091,107.985454545,128.992969697,123.004121212
1729,68.1,261.5,1.0,48.9,23.7,51.522781,89.0,-0.154783,1.561,8.858,5.098,0.0,0.0,0.0,0.713,39.904,0.28,8.9,20170117143114,0,2017-01-17 14:31:22.183705,1,,127.007030303,109.009454545,136.005818182,124.990060606
1728,68.0,258.2,1.0,17.1,24.3,51.522812,91.0,-0.15479,1.725,8.857,6.065,0.0,0.0,0.0,0.768,39.63,0.39,8.8,20170117143154,0,2017-01-17 14:32:01.683184,1,,132.002909091,109.009454545,128.992969697,123.004121212
1727,68.5,261.5,1.0,356.4,25.0,51.522919,88.0,-0.15472,2.428,10.453,7.034,0.0,0.0,0.0,0.735,39.1,0.52,8.9,20170117143233,0,2017-01-17 14:32:41.016166,1,,145.004606061,109.009454545,128.0,123.997090909
1726,68.2,261.5,1.0,194.9,24.3,51.522881,89.0,-0.154713,3.773,8.317,7.324,0.0,0.0,0.0,0.647,39.265,0.57,8.9,20170117143312,0,2017-01-17 14:33:20.538193,1,,122.011151515,106.992484848,128.992969697,123.004121212
1725,68.1,258.2,1.0,318.9,24.0,51.522949,96.0,-0.154752,2.672,13.677,8.799,0.0,0.0,0.0,0.66,39.262,0.41,9.0,20170117143351,0,2017-01-17 14:34:00.110836,1,,136.998787879,107.985454545,129.985939394,123.004121212
1724,74.1,261.5,1.0,321.0,23.6,51.522953,88.0,-0.15473,2.905,14.432,7.763,0.0,0.0,0.0,0.675,39.455,0.13,9.0,20170117143431,0,2017-01-17 14:34:39.786115,1,,138.984727273,105.999515152,124.990060606,123.004121212
1723,75.8,261.5,1.0,173.0,23.8,51.522869,89.0,-0.154763,2.943,12.316,8.821,0.0,0.0,0.0,0.636,39.96,1.09,9.1,20170117143511,0,2017-01-17 14:35:19.416026,1,,138.984727273,110.995393939,129.985939394,123.997090909
1722,76.3,261.5,1.0,3.6,23.6,51.52285,97.0,-0.154773,3.982,12.547,9.526,0.0,0.0,0.0,0.637,39.623,0.44,9.0,20170117143551,0,2017-01-17 14:35:58.873149,1,,133.988848485,109.009454545,131.009939394,123.997090909
1721,77.6,261.5,1.0,353.9,24.3,51.522896,90.0,-0.15475,2.39,8.867,6.46,0.0,0.0,0.0,0.624,40.61,0.59,9.0,20170117143631,0,2017-01-17 14:36:39.758180,1,,131.009939394,110.002424242,128.0,123.004121212
1720,79.8,261.5,1.0,167.8,24.7,51.522869,88.0,-0.154757,3.193,25.084,9.418,0.0,0.0,0.0,0.623,40.059,0.13,9.0,20170117143711,0,2017-01-17 14:37:19.819445,1,,141.00169697,109.009454545,129.985939394,123.997090909
1719,83.0,261.5,1.0,212.1,24.6,51.522816,88.0,-0.154727,5.557,15.463,12.092,0.0,0.0,0.0,0.597,40.024,0.54,8.9,20170117143751,0,2017-01-17 14:38:01.557994,1,,138.984727273,110.002424242,129.985939394,123.997090909
1718,81.9,261.5,1.0,135.2,24.3,51.522842,91.0,-0.154698,2.613,17.44,8.543,0.0,0.0,0.0,0.59,41.19,0.06,9.0,20170117143833,0,2017-01-17 14:38:40.783129,1,,132.995878788,109.009454545,127.007030303,122.011151515
1717,81.8,261.5,1.0,127.7,25.2,51.522881,98.0,-0.15471,2.205,15.634,8.698,0.0,0.0,0.0,0.648,42.984,0.06,9.0,20170117143916,0,2017-01-17 14:39:24.225930,1,,234.992484848,113.012363636,128.992969697,123.004121212
1716,80.4,258.2,1.0,77.5,25.3,51.522953,89.0,-0.154715,2.904,10.238,7.223,0.0,0.0,0.0,0.643,39.364,0.04,9.0,20170117143955,0,2017-01-17 14:40:03.523088,1,,155.989333333,113.012363636,128.992969697,120.987151515
1715,79.5,261.5,1.0,309.1,24.9,51.522984,89.0,-0.154732,1.411,12.928,6.856,0.0,0.0,0.0,0.711,39.347,0.0,8.8,20170117144034,0,2017-01-17 14:40:43.038958,1,,141.994666667,111.988363636,124.990060606,123.997090909
1714,79.4,261.5,1.0,46.9,24.2,51.522972,97.0,-0.154717,1.677,14.225,6.937,0.0,0.0,0.0,0.725,39.862,0.02,8.8,20170117144114,0,2017-01-17 14:41:23.008462,1,,136.005818182,107.985454545,129.985939394,124.990060606
1713,80.6,258.2,1.0,267.2,23.5,51.522919,89.0,-0.154738,2.116,12.718,7.916,0.0,0.0,0.0,0.715,39.767,0.06,8.6,20170117144154,0,2017-01-17 14:42:02.338438,1,,133.988848485,107.985454545,128.0,123.004121212
1712,80.4,258.2,1.0,109.5,24.3,51.52282,88.0,-0.154698,1.976,12.581,7.262,0.0,0.0,0.0,0.713,38.843,0.06,8.7,20170117144233,0,2017-01-17 14:42:41.818150,1,,123.997090909,109.009454545,128.0,123.004121212
1711,77.9,261.5,1.0,85.7,24.3,51.522854,91.0,-0.154623,1.465,4.914,3.931,0.0,0.0,0.0,0.752,39.827,0.04,8.7,20170117144313,0,2017-01-17 14:43:21.608827,1,,128.992969697,110.995393939,128.992969697,123.004121212
1710,79.2,258.2,1.0,278.0,23.9,51.522865,95.0,-0.154657,1.621,8.242,5.354,0.0,0.0,0.0,0.728,39.606,0.04,8.5,20170117144353,0,2017-01-17 14:44:02.624644,1,,136.005818182,109.009454545,129.985939394,123.004121212
1709,78.4,261.5,1.0,221.1,24.7,51.522888,89.0,-0.154652,7.736,16.961,14.178,0.0,0.0,0.0,0.633,41.321,0.06,8.5,20170117144434,0,2017-01-17 14:44:42.366231,1,,129.985939394,105.006545455,128.0,123.004121212
1708,79.0,258.2,1.0,313.9,25.2,51.522869,88.0,-0.154717,2.642,12.302,8.086,0.0,0.0,0.0,0.636,39.029,0.04,8.6,20170117144513,0,2017-01-17 14:45:21.861165,1,,129.985939394,107.985454545,126.014060606,123.997090909
1707,80.2,261.5,1.0,310.4,25.3,51.522942,90.0,-0.154763,5.207,24.542,11.813,0.0,0.0,0.0,0.611,39.725,0.04,8.7,20170117144553,0,2017-01-17 14:46:01.463410,1,,122.011151515,105.999515152,124.990060606,123.004121212
1706,80.7,261.5,1.0,132.9,25.2,51.522964,88.0,-0.154732,1.618,8.554,5.8,0.0,0.0,0.0,0.701,39.642,0.02,8.8,20170117144633,0,2017-01-17 14:46:41.033657,1,,129.985939394,109.009454545,128.992969697,123.004121212
1705,74.6,261.5,1.0,220.6,25.0,51.522949,92.0,-0.154727,1.393,8.69,5.13,0.0,0.0,0.0,0.723,40.42,0.06,8.8,20170117144713,0,2017-01-17 14:47:20.520360,1,,126.014060606,106.992484848,127.007030303,123.997090909
1704,71.4,258.2,1.0,7.3,24.6,51.522884,88.0,-0.15478,3.131,13.415,6.888,0.0,0.0,0.0,0.663,38.272,0.04,8.8,20170117144751,0,2017-01-17 14:48:00.089757,1,,154.996363636,107.985454545,132.002909091,123.997090909
1703,71.4,261.5,1.0,298.8,24.2,51.522881,89.0,-0.154775,6.467,17.311,13.191,0.0,0.0,0.0,0.607,39.387,0.02,8.8,20170117144831,0,2017-01-17 14:48:41.023697,1,,146.990545455,110.002424242,128.0,123.997090909
1702,74.7,261.5,1.0,170.2,24.4,51.522896,89.0,-0.154803,2.434,36.159,10.122,0.0,0.0,0.0,0.65,41.041,0.02,8.7,20170117144912,0,2017-01-17 14:49:19.002775,1,,128.0,107.985454545,129.985939394,123.997090909
1701,75.2,261.5,1.0,94.1,23.8,51.522907,88.0,-0.154798,1.809,8.869,6.146,0.0,0.0,0.0,0.673,38.288,0.06,8.7,20170117144950,0,2017-01-17 14:49:58.632403,1,,136.005818182,106.992484848,129.985939394,123.997090909
1700,72.8,261.5,1.0,176.9,23.9,51.522835,88.0,-0.15475,1.968,11.731,7.01,0.0,0.0,0.0,0.733,39.384,0.04,8.7,20170117145030,0,2017-01-17 14:50:38.189959,1,,170.015030303,110.002424242,131.009939394,123.997090909
1699,68.4,261.5,1.0,111.4,24.5,51.522854,95.0,-0.154745,1.395,15.894,5.131,0.0,0.0,0.0,0.861,40.228,0.02,8.7,20170117145110,0,2017-01-17 14:51:18.573258,1,,148.014545455,105.999515152,128.0,123.004121212
1698,60.4,261.5,1.0,241.4,24.4,51.522964,88.0,-0.154875,0.722,6.192,3.909,0.0,0.0,0.0,0.831,39.4,0.09,8.6,20170117145149,0,2017-01-17 14:51:57.286374,1,,124.990060606,105.999515152,126.014060606,123.997090909
1697,54.7,258.2,1.0,112.7,24.6,51.522903,88.0,-0.154927,0.876,5.588,3.491,0.0,0.0,0.0,0.93,39.955,0.04,8.7,20170117145229,0,2017-01-17 14:52:37.177706,1,,138.984727273,109.009454545,128.0,122.011151515
1696,52.0,261.5,1.0,281.1,24.5,51.522846,89.0,-0.154952,1.382,16.013,5.858,0.0,0.0,0.0,0.833,39.58,0.02,8.6,20170117145309,0,2017-01-17 14:53:16.254510,1,,136.998787879,110.995393939,129.985939394,120.987151515
1695,52.7,258.2,1.0,152.7,25.9,51.52282,88.0,-0.154972,1.793,17.541,5.848,0.0,0.0,0.0,0.716,37.925,0.09,8.6,20170117145347,0,2017-01-17 14:53:56.806658,1,,133.988848485,109.009454545,129.985939394,123.004121212
1694,54.9,255.0,1.0,3.9,26.7,51.522873,89.0,-0.155032,4.639,35.475,12.977,0.0,0.0,0.0,0.64,41.022,0.04,8.6,20170117145428,0,2017-01-17 14:54:35.370385,1,,133.988848485,109.009454545,128.992969697,123.004121212
1693,65.8,258.2,1.0,197.7,27.0,51.522846,89.0,-0.154845,1.831,45.375,8.5,0.0,0.0,0.0,0.653,38.249,0.02,8.5,20170117145506,0,2017-01-17 14:55:15.439600,1,,127.007030303,109.009454545,128.992969697,123.004121212
1692,62.0,261.5,1.0,353.1,26.9,51.52293,89.0,-0.154827,1.555,18.635,6.891,0.0,0.0,0.0,0.681,40.103,0.57,8.5,20170117145547,0,2017-01-17 14:55:54.605433,1,,127.007030303,106.992484848,129.985939394,123.004121212
1691,54.4,261.5,1.0,7.2,26.2,51.522957,88.0,-0.154825,1.593,8.26,6.001,0.0,0.0,0.0,0.709,39.18,0.3,8.4,20170117145626,0,2017-01-17 14:56:34.330263,1,,148.014545455,106.992484848,128.0,122.011151515
1690,65.1,261.5,1.0,197.0,26.5,51.52285,89.0,-0.154957,1.226,15.037,8.159,0.0,0.0,0.0,0.698,39.15,0.74,8.3,20170117145705,0,2017-01-17 14:57:13.611259,1,,190.991515152,107.985454545,128.992969697,123.997090909
1689,63.8,261.5,1.0,194.2,26.4,51.522762,97.0,-0.154917,1.276,21.937,8.548,0.0,0.0,0.0,0.695,39.563,0.65,8.4,20170117145745,0,2017-01-17 14:57:53.246526,1,,148.014545455,110.002424242,129.985939394,123.004121212
1688,74.0,258.2,1.0,7.1,26.2,51.522747,92.0,-0.15474,0.555,11.042,5.505,0.0,0.0,0.0,0.695,39.665,0.17,8.4,20170117145824,0,2017-01-17 14:58:32.874421,1,,128.992969697,107.985454545,128.0,123.004121212
1687,74.3,261.5,1.0,263.2,26.5,51.522827,96.0,-0.154677,7.401,29.627,18.063,0.0,0.0,0.0,0.621,40.464,0.02,8.3,20170117145905,0,2017-01-17 14:59:12.344780,1,,141.994666667,109.009454545,133.988848485,123.997090909
1686,71.0,261.5,1.0,0.0,26.2,51.522766,89.0,-0.15461,1.916,12.428,6.703,0.0,0.0,0.0,0.66,38.482,0.0,8.4,20170117145943,0,2017-01-17 14:59:52.597573,1,,135.012848485,106.992484848,131.009939394,123.997090909
1685,93.4,261.5,1.0,219.8,27.1,51.522686,88.0,-0.154617,8.046,26.704,16.708,0.0,0.0,0.0,0.614,40.03,0.04,8.4,20170117150024,0,2017-01-17 15:00:31.368440,1,,124.990060606,106.992484848,129.985939394,123.997090909
1684,92.6,261.5,1.0,4.5,27.6,51.522835,90.0,-0.154632,3.447,11.783,8.642,0.0,0.0,0.0,0.615,39.524,0.04,8.5,20170117150103,0,2017-01-17 15:01:12.060759,1,,136.998787879,110.002424242,126.014060606,123.997090909
1683,87.5,261.5,1.0,358.1,27.5,51.52285,92.0,-0.15462,1.632,10.596,7.259,0.0,0.0,0.0,0.684,40.083,0.02,8.5,20170117150143,0,2017-01-17 15:01:50.554328,1,,150.993454545,106.992484848,128.992969697,123.004121212
1682,85.4,258.2,1.0,21.4,27.7,51.522812,96.0,-0.154613,2.018,11.39,7.273,0.0,0.0,0.0,0.688,37.926,0.07,8.6,20170117150221,0,2017-01-17 15:02:30.232929,1,,132.002909091,106.992484848,128.0,123.997090909
1681,80.1,261.5,1.0,356.3,27.6,51.522778,89.0,-0.154592,1.114,8.123,5.14,0.0,0.0,0.0,0.798,40.224,0.02,8.5,20170117150302,0,2017-01-17 15:03:09.924648,1,,127.007030303,106.992484848,127.007030303,123.997090909
1680,77.3,258.2,1.0,358.1,28.2,51.522793,97.0,-0.154558,1.256,21.458,5.323,0.0,0.0,0.0,0.801,39.083,0.02,8.6,20170117150341,0,2017-01-17 15:03:49.613961,1,,128.0,107.985454545,127.007030303,123.997090909
1679,73.1,261.5,1.0,340.8,27.7,51.522854,88.0,-0.154492,2.283,8.726,6.366,0.0,0.0,0.0,0.694,39.93,0.04,8.7,20170117150421,0,2017-01-17 15:04:28.704284,1,,132.995878788,109.009454545,128.992969697,123.997090909
1678,70.5,258.2,1.0,168.2,27.3,51.522842,88.0,-0.154513,6.667,18.872,13.624,0.0,0.0,0.0,0.625,39.086,0.15,8.8,20170117150500,0,2017-01-17 15:05:09.392895,1,,136.998787879,107.985454545,128.992969697,123.004121212
1677,71.9,261.5,1.0,287.3,27.7,51.522896,88.0,-0.15448,11.246,22.72,17.846,0.0,0.0,0.0,0.589,40.622,0.0,8.8,20170117150541,0,2017-01-17 15:05:47.859783,1,,132.002909091,105.999515152,128.0,124.990060606
1676,72.3,261.5,1.0,167.0,27.8,51.522869,92.0,-0.154455,2.214,11.978,7.67,0.0,0.0,0.0,0.598,38.345,0.44,8.9,20170117150619,0,2017-01-17 15:06:27.345420,1,,128.0,106.992484848,128.0,123.997090909
1675,70.3,261.5,1.0,200.5,27.7,51.5228,88.0,-0.154468,2.095,21.887,7.864,0.0,0.0,0.0,0.609,39.485,0.31,8.9,20170117150658,0,2017-01-17 15:07:08.717095,1,,133.988848485,107.985454545,128.992969697,123.004121212
1674,71.1,261.5,1.0,248.4,28.0,51.522842,89.0,-0.154542,0.867,23.626,8.19,0.0,0.0,0.0,0.609,41.324,0.61,8.9,20170117150740,0,2017-01-17 15:07:48.202786,1,,140.008727273,107.985454545,127.007030303,123.997090909
1673,74.8,261.5,1.0,184.2,28.1,51.522678,88.0,-0.15453,1.466,21.786,6.795,0.0,0.0,0.0,0.678,40.828,0.67,9.0,20170117150821,0,2017-01-17 15:08:27.850861,1,,137.991757576,110.002424242,129.985939394,123.004121212
1672,81.1,261.5,1.0,351.3,28.2,51.522835,88.0,-0.154592,0.695,9.067,4.618,0.0,0.0,0.0,0.678,38.402,0.09,9.0,20170117150859,0,2017-01-17 15:09:07.480633,1,,135.012848485,110.995393939,127.007030303,123.004121212
1671,79.6,261.5,1.0,52.5,27.7,51.52285,89.0,-0.154583,0.643,12.339,6.286,0.0,0.0,0.0,0.678,39.052,0.06,8.8,20170117150938,0,2017-01-17 15:09:46.865990,1,,173.986909091,110.002424242,132.995878788,123.997090909
1669,78.8,258.2,1.0,240.3,28.0,51.522854,89.0,-0.154585,0.879,13.928,7.36,0.0,0.0,0.0,0.728,39.437,0.09,8.9,20170117151018,0,2017-01-17 15:10:26.355945,1,,162.009212121,106.992484848,132.995878788,124.990060606
1668,75.5,261.5,1.0,24.1,28.2,51.522812,87.0,-0.154647,1.31,20.69,8.052,0.0,0.0,0.0,0.723,39.365,0.07,8.9,20170117151057,0,2017-01-17 15:11:05.885749,1,,148.014545455,109.009454545,131.009939394,123.004121212
1665,74.4,261.5,1.0,225.0,28.0,51.522846,95.0,-0.154625,0.878,10.722,6.566,0.0,0.0,0.0,0.759,39.468,0.02,8.9,20170117151137,0,2017-01-17 15:11:46.133745,1,,140.008727273,109.009454545,136.005818182,124.990060606
1664,75.6,261.5,1.0,146.1,27.6,51.522793,89.0,-0.154618,0.585,28.656,6.685,0.0,0.0,0.0,0.798,40.406,0.04,8.9,20170117151217,0,2017-01-17 15:12:25.037509,1,,137.991757576,107.985454545,131.009939394,123.997090909
1663,79.8,261.5,1.0,199.2,27.5,51.52269,88.0,-0.154648,1.173,15.3,8.093,0.0,0.0,0.0,0.752,39.184,0.04,8.9,20170117151256,0,2017-01-17 15:13:05.730996,1,,135.012848485,106.992484848,128.0,122.011151515
1662,75.9,261.5,1.0,296.8,27.7,51.522751,87.0,-0.15468,1.112,12.865,5.407,0.0,0.0,0.0,0.757,40.486,0.09,9.0,20170117151337,0,2017-01-17 15:13:44.308126,1,,128.992969697,106.992484848,128.0,122.011151515
1661,77.0,261.5,1.0,15.5,27.5,51.5229,88.0,-0.154648,0.665,17.229,5.33,0.0,0.0,0.0,0.83,38.386,1.13,9.1,20170117151415,0,2017-01-17 15:14:23.583070,1,,133.988848485,106.992484848,128.0,122.011151515
